Club Name,Season,Player Name,Date Of Birth
Chelsea,2018/19,Gonzalo Higuaín,1987-10-12
Chelsea,2018/19,Matt Miazga,1995-07-19
Chelsea,2018/19,Marc Guéhi,2000-07-13
Chelsea,2018/19,Kurt Zouma,1994-10-27
Chelsea,2018/19,Marco van Ginkel,1992-01-12
Chelsea,2018/19,Christian Pulisic,1998-09-18
Chelsea,2018/19,Michy Batshuayi,1993-02-10
Crystal Palace,2018/19,Julian Speroni,1979-05-18
Crystal Palace,2018/19,Wayne Hennessey,1987-01-24
Crystal Palace,2018/19,Diego Cavalieri,1982-01-12
Crystal Palace,2018/19,Dion Henry,1997-12-09
Crystal Palace,2018/19,Joel Ward,1989-10-29
Crystal Palace,2018/19,Patrick van Aanholt,1990-08-29
Crystal Palace,2018/19,James Tomkins,1989-03-29
Crystal Palace,2018/19,Scott Dann,1987-02-14
Crystal Palace,2018/19,Mamadou Sakho,1990-02-13
Crystal Palace,2018/19,Jeffrey Schlupp,1992-12-23
Crystal Palace,2018/19,Pape Souaré,1990-06-06
Crystal Palace,2018/19,Damien Delaney,1981-07-20
Crystal Palace,2018/19,Aaron Wan-Bissaka,1997-11-26
Crystal Palace,2018/19,Jaroslaw Jach,1994-02-17
Crystal Palace,2018/19,Martin Kelly,1990-04-27
Crystal Palace,2018/19,Luka Milivojevic,1991-07-04
Crystal Palace,2018/19,Yohan Cabaye,1986-01-14
Crystal Palace,2018/19,Andros Townsend,1991-07-16
Crystal Palace,2018/19,Lee Chung-Yong,1988-02-07
Crystal Palace,2018/19,James McArthur,1987-07-10
Crystal Palace,2018/19,Jason Lokilo,1998-09-17
Crystal Palace,2018/19,Erdal Rakip,1996-02-13
Crystal Palace,2018/19,Jason David Ian Puncheon,1986-06-18
Crystal Palace,2018/19,Jairo Riedewald,1996-09-09
Crystal Palace,2018/19,Alexander Sørloth,1995-05-12
Crystal Palace,2018/19,Wilfried Zaha,1992-10-11
Crystal Palace,2018/19,Christian Benteke,1990-03-12
Crystal Palace,2018/19,Connor Wickham,1993-03-31
Crystal Palace,2018/19,Levi Lumeka,1998-05-09
Crystal Palace,2018/19,Vicente Guaita,1987-10-01
Crystal Palace,2018/19,Sullay Kaikai,1995-08-26
Crystal Palace,2018/19,Jonathan Williams,1993-09-10
Crystal Palace,2018/19,Cheikhou Kouyaté,1989-12-21
Crystal Palace,2018/19,Max Meyer,1995-09-18
Crystal Palace,2018/19,Jordan Ayew,1991-11-09
Crystal Palace,2018/19,Sam Woods,1998-11-09
Crystal Palace,2018/19,Ryan Inniss,1995-05-06
Crystal Palace,2018/19,Giovanni McGregor,1999-09-01
Crystal Palace,2018/19,Nya Kirby,2000-01-31
Crystal Palace,2018/19,Joe Tupper,1997-11-15
Crystal Palace,2018/19,Lucas Perri,1997-10-12
Crystal Palace,2018/19,Bakary Sako,1988-04-26
Crystal Palace,2018/19,Michy Batshuayi,1993-02-10
Crystal Palace,2018/19,Luke Dreher,1998-11-27
Crystal Palace,2018/19,Nikola Tavares,1999-01-17
Crystal Palace,2018/19,James Daly,2000-12-01
Everton,2018/19,Jordan Pickford,1994-07-03
Everton,2018/19,Maarten Stekelenburg,1982-09-22
Everton,2018/19,Joel Robles,1990-06-17
Everton,2018/19,Mateusz Hewelt,1996-09-23
Everton,2018/19,Leighton Baines,1984-11-12
Everton,2018/19,Michael Keane,1993-11-01
Everton,2018/19,Ashley Williams,1984-08-23
Everton,2018/19,Phil Jagielka,1982-08-17
Everton,2018/19,Eliaquim Mangala,1991-02-13
Everton,2018/19,Cuco Martina,1989-09-25
Everton,2018/19,Séamus Coleman,1988-11-10
Everton,2018/19,Ramiro Mori,1991-05-03
Everton,2018/19,Mason Holgate,1996-10-22
Everton,2018/19,Luke Garbutt,1993-05-21
Everton,2018/19,Jonjoe Kenny,1997-03-15
Everton,2018/19,Morgan Feeney,1999-08-02
Everton,2018/19,Michael Collins,2000-09-22
Everton,2018/19,Morgan Schneiderlin,1989-08-11
Everton,2018/19,James McCarthy,1995-09-18
Everton,2018/19,Idrissa Gueye,1989-09-26
Everton,2018/19,Gylfi Sigurdsson,1989-08-09
Everton,2018/19,Davy Klaassen,1993-02-21
Everton,2018/19,Tom Davies,1998-06-30
Everton,2018/19,Beni Baningime,1998-09-09
Everton,2018/19,Nathan Broadhead,1998-05-04
Everton,2018/19,Alex Denny,2000-12-04
Everton,2018/19,Fraser Hornby,1999-09-13
Everton,2018/19,Anthony Gordon,2001-02-24
Everton,2018/19,Yannick Bolasie,1989-05-24
Everton,2018/19,Theo Walcott,1989-03-16
Everton,2018/19,Cenk Tosun,1991-07-06
Everton,2018/19,Oumar Niasse,1990-04-18
Everton,2018/19,Nikola Vlasic,1997-04-10
Everton,2018/19,Dominic Calvert-Lewin,1997-03-16
Everton,2018/19,Shayne Lavery,1998-08-12
Everton,2018/19,Stephen Duke-McKenna,2000-08-17
Everton,2018/19,Muhamed Besic,1992-10-09
Everton,2018/19,Henry Onyekuru,1997-05-06
Everton,2018/19,Sandro Ramírez,1995-09-07
Everton,2018/19,Jiang Guangtai,1994-05-27
Everton,2018/19,Matthew Pennington,1994-06-10
Everton,2018/19,Kieran Dowell,1997-10-10
Everton,2018/19,Ademola Lookman,1997-10-20
Everton,2018/19,Richarlison,1997-10-05
Everton,2018/19,Lucas Digne,1993-07-20
Everton,2018/19,Callum Connolly,1997-09-23
Everton,2018/19,Joe Williams,1996-08-12
Everton,2018/19,João Virgínia,1999-10-10
Everton,2018/19,Yerry Mina,1994-09-23
Everton,2018/19,Bernard,1992-08-09
Everton,2018/19,André Gomes,1993-07-30
Everton,2018/19,Kurt Zouma,1994-10-27
Fulham,2018/19,Marcus Bettinelli,1992-05-24
Fulham,2018/19,David Button,1989-02-27
Fulham,2018/19,Magnus Norman,1997-01-19
Fulham,2018/19,Ryan Fredericks,1992-10-10
Fulham,2018/19,Denis Odoi,1988-05-27
Fulham,2018/19,Tim Ream,1987-05-10
Fulham,2018/19,Matt Targett,1995-09-18
Fulham,2018/19,Cyrus Christie,1992-09-30
Fulham,2018/19,Marcelo Djaló,1993-08-10
Fulham,2018/19,Tomas Kalas,1993-05-15
Fulham,2018/19,Ryan Sessegnon,2000-05-18
Fulham,2018/19,Kevin McDonald,1988-04-11
Fulham,2018/19,Neeskens Kebano,1992-10-03
Fulham,2018/19,Stefan Johansen,1991-08-01
Fulham,2018/19,Tom Cairney,1991-01-20
Fulham,2018/19,Oliver Norwood,1991-12-04
Fulham,2018/19,Lucas Piazon,1994-01-20
Fulham,2018/19,Matt O'Riley,2000-11-21
Fulham,2018/19,Luca de la Torre,1998-05-23
Fulham,2018/19,Tayo Edun,1998-05-14
Fulham,2018/19,Steven Sessegnon,2000-05-18
Fulham,2018/19,Ibrahima Cissé,1994-02-28
Fulham,2018/19,Rui Fonte,1990-04-23
Fulham,2018/19,Floyd Ayité,1988-12-15
Fulham,2018/19,Sheyi Ojo,1997-06-19
Fulham,2018/19,Aleksandar Mitrovic,1994-09-16
Fulham,2018/19,Aboubakar Kamara,1995-07-03
Fulham,2018/19,Marek Rodák,1996-12-13
Fulham,2018/19,Mattias Käit,1998-06-29
Fulham,2018/19,Cauley Woodrow,1994-02-12
Fulham,2018/19,Jean Michaël Seri,1991-07-19
Fulham,2018/19,Maxime Le Marchand,1989-11-10
Fulham,2018/19,Marlon Fossey,1998-09-09
Fulham,2018/19,Moritz Jenz,1999-04-30
Fulham,2018/19,Tyrese Francois,2000-07-16
Fulham,2018/19,Jon Thorsteinsson,1998-11-26
Fulham,2018/19,Taye Ashby-Hammond,1999-03-21
Fulham,2018/19,Fabri,1987-12-31
Fulham,2018/19,André Schürrle,1990-06-11
Fulham,2018/19,Alfie Mawson,1994-01-19
Fulham,2018/19,Calum Chambers,1995-01-20
Fulham,2018/19,Sergio Rico,1993-01-09
Fulham,2018/19,Timothy Fosu-Mensah,1998-02-01
Fulham,2018/19,Joe Bryan,1993-09-17
Fulham,2018/19,Luciano Vietto,1993-05-12
Fulham,2018/19,André-Frank Zambo Anguissa,1995-11-16
Fulham,2018/19,Luca Ashby-Hammond,2001-03-25
Fulham,2018/19,Harvey Elliott,2003-04-04
Fulham,2018/19,Ryan Babel,1986-12-19
Fulham,2018/19,Håvard Nordtveit,1990-06-21
Fulham,2018/19,Lazar Markovic,1994-02-03
Huddersfield Town,2018/19,Jonas Lössl,1989-01-02
Huddersfield Town,2018/19,Joel Coleman,1995-09-26
Huddersfield Town,2018/19,Robert Green,1980-01-18
Huddersfield Town,2018/19,Tommy Smith,1992-04-14
Huddersfield Town,2018/19,Scott Malone,1991-03-25
Huddersfield Town,2018/19,Terence Kongolo,1994-02-14
Huddersfield Town,2018/19,Chris Löwe,1989-04-16
Huddersfield Town,2018/19,Zanka,1990-04-23
Huddersfield Town,2018/19,Christopher Schindler,1990-04-29
Huddersfield Town,2018/19,Jon Stankovic,1996-01-14
Huddersfield Town,2018/19,Florent Hadergjonaj,1994-07-31
Huddersfield Town,2018/19,Jordan Williams,1999-10-22
Huddersfield Town,2018/19,Michael Hefele,1990-01-09
Huddersfield Town,2018/19,Dean Whitehead,1982-12-01
Huddersfield Town,2018/19,Jonathan Hogg,1988-06-12
Huddersfield Town,2018/19,Sean Scannell,1990-09-17
Huddersfield Town,2018/19,Aaron Mooy,1990-09-15
Huddersfield Town,2018/19,Abdelhamid Sabiri,1996-11-28
Huddersfield Town,2018/19,Rajiv van La Parra,1991-04-06
Huddersfield Town,2018/19,Danny Williams,1989-08-03
Huddersfield Town,2018/19,Alex Pritchard,1993-03-05
Huddersfield Town,2018/19,Tom Ince,1992-01-30
Huddersfield Town,2018/19,Lewis O'Brien,1998-10-14
Huddersfield Town,2018/19,Elias Kachunga,1992-04-22
Huddersfield Town,2018/19,Laurent Depoitre,1988-07-12
Huddersfield Town,2018/19,Collin Quaner,1991-06-18
Huddersfield Town,2018/19,Steve Mounié,1994-09-29
Huddersfield Town,2018/19,Ramadan Sobhi,1997-01-23
Huddersfield Town,2018/19,Ben Hamer,1987-11-20
Huddersfield Town,2018/19,Juninho Bacuna,1997-07-08
Huddersfield Town,2018/19,Tareiq Holmes-Dennis,1995-10-31
Huddersfield Town,2018/19,Jack Payne,1994-10-25
Huddersfield Town,2018/19,Jordy Hiwula-Mayifuila,1994-09-21
Huddersfield Town,2018/19,Ryan Schofield,1999-11-12
Huddersfield Town,2018/19,Erik Durm,1992-12-05
Huddersfield Town,2018/19,Adama Diakhaby,1996-05-07
Huddersfield Town,2018/19,Rarmani Edmonds-Green,1999-01-14
Huddersfield Town,2018/19,Samuel Sharrock-Peplow,2002-07-14
Huddersfield Town,2018/19,Isaac Mbenza,1996-08-03
Huddersfield Town,2018/19,Jason David Ian Puncheon,1986-06-18
Huddersfield Town,2018/19,Karlan Grant,1997-09-18
Huddersfield Town,2018/19,Demeaco Duhaney,1998-10-13
Huddersfield Town,2018/19,Philip Billing,1996-11-06
Huddersfield Town,2018/19,Matty Daly,2001-10-03
Huddersfield Town,2018/19,Aaron Rowe,2000-07-09
Huddersfield Town,2018/19,Ben Jackson,2001-02-22
Leicester City,2018/19,Kasper Schmeichel,1986-05-11
Leicester City,2018/19,Ben Hamer,1987-11-20
Leicester City,2018/19,Eldin Jakupovic,1984-02-10
Leicester City,2018/19,Danny Simpson,1987-04-01
Leicester City,2018/19,Ben Chilwell,1996-12-21
Leicester City,2018/19,Wes Morgan,1984-01-21
Leicester City,2018/19,Robert Huth,1984-08-18
Leicester City,2018/19,Harry Maguire,1993-05-03
Leicester City,2018/19,Aleksandar Dragovic,1991-06-03
Leicester City,2018/19,Christian Fuchs,1986-07-04
Leicester City,2018/19,Yohan Benalouane,1987-03-28
Leicester City,2018/19,Josh Knight,1997-07-09
Leicester City,2018/19,Sam Hughes,1997-04-15
Leicester City,2018/19,Demarai Gray,1996-06-28
Leicester City,2018/19,Marc Albrighton,1989-11-18
Leicester City,2018/19,Adrien Silva,1989-03-15
Leicester City,2018/19,Daniel Amartey,1994-12-21
Leicester City,2018/19,Vicente Iborra,1988-01-16
Leicester City,2018/19,Matty James,1991-07-22
Leicester City,2018/19,Wilfred Ndidi,1996-12-16
Leicester City,2018/19,Harvey Barnes,1997-09-12
Leicester City,2018/19,Hamza Choudhury,1997-01-10
Leicester City,2018/19,Kelechi Iheanacho,1996-03-10
Leicester City,2018/19,Jamie Vardy,1987-11-01
Leicester City,2018/19,Shinji Okazaki,1986-04-16
Leicester City,2018/19,George Thomas,1997-03-24
Leicester City,2018/19,Fousseni Diabaté,1995-10-18
Leicester City,2018/19,Layton Ndukwu,1998-07-09
Leicester City,2018/19,Ricardo Pereira,1993-06-10
Leicester City,2018/19,Jonny Evans,1988-03-01
Leicester City,2018/19,James Maddison,1996-11-23
Leicester City,2018/19,Callum Elder,1995-01-27
Leicester City,2018/19,Andy King,1988-10-29
Leicester City,2018/19,Nampalys Mendy,1992-06-23
Leicester City,2018/19,Ahmed Musa,1992-10-14
Leicester City,2018/19,Islam Slimani,1988-06-18
Leicester City,2018/19,Leonardo Ulloa,1986-07-26
Leicester City,2018/19,Danny Ward,1991-11-12
Leicester City,2018/19,Bartosz Kapustka,1996-12-23
Leicester City,2018/19,Darnell Johnson,1998-03-09
Leicester City,2018/19,Josh Gordon,1994-10-10
Leicester City,2018/19,Rachid Ghezzal,1992-09-05
Leicester City,2018/19,Filip Benkovic,1997-07-13
Leicester City,2018/19,Çaglar Söyüncü,1996-05-23
Leicester City,2018/19,Connor Barrett,2002-01-03
Leicester City,2018/19,Thakgalo Leshabela,1999-09-18
Leicester City,2018/19,Youri Tielemans,1997-07-05
Leicester City,2018/19,Elliott Moore,1997-03-16
Liverpool,2018/19,Loris Karius,1993-06-22
Liverpool,2018/19,Simon Mignolet,1988-06-03
Liverpool,2018/19,Ádám Bogdán,1987-09-27
Liverpool,2018/19,Danny Ward,1991-11-12
Liverpool,2018/19,Nathaniel Clyne,1991-05-04
Liverpool,2018/19,Virgil van Dijk,1991-08-07
Liverpool,2018/19,Dejan Lovren,1989-05-07
Liverpool,2018/19,Joseph Gomez,1997-05-23
Liverpool,2018/19,Ragnar Klavan,1985-10-30
Liverpool,2018/19,Alberto Moreno,1992-05-07
Liverpool,2018/19,Andrew Robertson,1994-11-03
Liverpool,2018/19,Joel Matip,1991-08-08
Liverpool,2018/19,Conor Masterson,1998-08-09
Liverpool,2018/19,Trent Alexander-Arnold,1998-07-10
Liverpool,2018/19,Georginio Wijnaldum,1990-11-11
Liverpool,2018/19,James Milner,1986-04-01
Liverpool,2018/19,Jordan Henderson,1990-06-17
Liverpool,2018/19,Marko Grujic,1996-04-13
Liverpool,2018/19,Adam Lallana,1988-10-05
Liverpool,2018/19,Alex Oxlade-Chamberlain,1993-08-15
Liverpool,2018/19,Emre Can,1994-12-01
Liverpool,2018/19,Curtis Jones,2001-01-30
Liverpool,2018/19,Ben Woodburn,1999-10-15
Liverpool,2018/19,Paulo Alves,1997-12-25
Liverpool,2018/19,Rafael Camacho,2000-05-22
Liverpool,2018/19,Roberto Firmino,1991-02-10
Liverpool,2018/19,Mohamed Salah,1992-06-15
Liverpool,2018/19,Sadio Mané,1992-10-04
Liverpool,2018/19,Danny Ings,1992-07-23
Liverpool,2018/19,Dominic Solanke,1997-09-14
Liverpool,2018/19,Rhian Brewster,2000-01-04
Liverpool,2018/19,Fabinho,1993-10-23
Liverpool,2018/19,Naby Keïta,1995-10-02
Liverpool,2018/19,Jon Flanagan,1993-01-01
Liverpool,2018/19,Lazar Markovic,1994-02-03
Liverpool,2018/19,Ovie Ejaria,1997-11-18
Liverpool,2018/19,Sheyi Ojo,1997-06-19
Liverpool,2018/19,Harry Wilson,1997-03-22
Liverpool,2018/19,Daniel Sturridge,1989-01-09
Liverpool,2018/19,Divock Origi,1995-04-18
Liverpool,2018/19,Nathaniel Phillips,1997-03-21
Liverpool,2018/19,Ryan Kent,1996-11-11
Liverpool,2018/19,Pedro Chirivella,1997-05-23
Liverpool,2018/19,Taiwo Awoniyi,1997-12-08
Liverpool,2018/19,Caoimhin Kelleher,1998-11-23
Liverpool,2018/19,Xherdan Shaqiri,1991-10-10
Liverpool,2018/19,Kamil Grabara,1999-08-01
Liverpool,2018/19,Alisson,1992-02-10
Liverpool,2018/19,George Johnston,1998-01-09
Liverpool,2018/19,Ki-Jana Hoever,2002-01-18
Liverpool,2018/19,Isaac Christie-Davies,1997-10-18
Liverpool,2018/19,Herbie Kane,1998-11-23
Manchester City,2018/19,Claudio Bravo,1983-04-13
Manchester City,2018/19,Ederson,1993-08-17
Manchester City,2018/19,Daniel Grimshaw,1998-01-16
Manchester City,2018/19,Kyle Walker,1990-05-28
Manchester City,2018/19,Danilo,1991-07-15
Manchester City,2018/19,Vincent Kompany,1986-10-04
Manchester City,2018/19,John Stones,1994-05-28
Manchester City,2018/19,Aymeric Laporte,1994-05-27
Manchester City,2018/19,Benjamin Mendy,1994-07-17
Manchester City,2018/19,Tosin Adarabioyo,1997-09-24
Manchester City,2018/19,Nicolás Otamendi,1988-12-02
Manchester City,2018/19,Pablo Maffeo,1997-12-07
Manchester City,2018/19,Ilkay Gündogan,1990-10-24
Manchester City,2018/19,Kevin De Bruyne,1991-06-28
Manchester City,2018/19,Fabian Delph,1989-11-21
Manchester City,2018/19,Bernardo Silva,1994-10-08
Manchester City,2018/19,David Silva,1986-08-01
Manchester City,2018/19,Fernandinho,1985-04-05
Manchester City,2018/19,Oleksandr Zinchenko,1996-12-15
Manchester City,2018/19,Yaya Touré,1983-05-13
Manchester City,2018/19,Phil Foden,2000-05-28
Manchester City,2018/19,Tom Dele-Bashiru,1999-09-17
Manchester City,2018/19,Raheem Sterling,1994-08-12
Manchester City,2018/19,Sergio Agüero,1988-02-06
Manchester City,2018/19,Leroy Sané,1996-11-01
Manchester City,2018/19,Gabriel Jesus,1997-03-04
Manchester City,2018/19,Lukas Nmecha,1998-12-14
Manchester City,2018/19,Brahim Díaz,1999-03-08
Manchester City,2018/19,Erik Palmer-Brown,1997-04-24
Manchester City,2018/19,Patrick Roberts,1997-05-02
Manchester City,2018/19,Aleix García,1997-06-28
Manchester City,2018/19,Olarenwaju Kayode,1993-08-05
Manchester City,2018/19,Arijanet Muric,1998-07-11
Manchester City,2018/19,Riyad Mahrez,1991-02-21
Manchester City,2018/19,Cameron Humphreys-Grant,1998-08-22
Manchester City,2018/19,Tyreke Wilson,1999-02-12
Manchester City,2018/19,Nathanael Ogbeta,2001-04-28
Manchester City,2018/19,Douglas Luiz,1998-09-05
Manchester City,2018/19,Jack Harrison,1996-11-20
Manchester City,2018/19,Iker Pozo,2000-06-08
Manchester City,2018/19,Benjamín Garré,2000-11-07
Manchester City,2018/19,Nabili Zoubdi Touaizi,2001-01-02
Manchester City,2018/19,Rabbi Matondo,2000-09-09
Manchester City,2018/19,Eliaquim Mangala,1991-02-13
Manchester City,2018/19,Philippe Sandler,1997-10-02
Manchester City,2018/19,Daniel Arzani,1999-04-01
Manchester City,2018/19,Adrián Bernabé,2001-05-26
Manchester City,2018/19,Claudio Gomes,2000-07-23
Manchester City,2018/19,Felix Nmecha,2000-10-10
Manchester City,2018/19,Marlos Moreno,1996-09-20
Manchester City,2018/19,Luke Bolton,1999-07-10
Manchester City,2018/19,Taylor Richards,2000-04-12
Manchester City,2018/19,Eric García,2001-09-01
Manchester City,2018/19,Ian Poveda-Ocampo,2000-09-02
Manchester United,2018/19,David de Gea,1990-07-11
Manchester United,2018/19,Sergio Romero,1987-02-22
Manchester United,2018/19,Joel Pereira,1996-06-28
Manchester United,2018/19,Victor Lindelöf,1994-07-17
Manchester United,2018/19,Eric Bailly,1994-12-04
Manchester United,2018/19,Phil Jones,1992-02-21
Manchester United,2018/19,Marcos Rojo,1990-03-20
Manchester United,2018/19,Chris Smalling,1989-11-22
Manchester United,2018/19,Daley Blind,1990-09-03
Manchester United,2018/19,Ashley Young,1985-09-07
Manchester United,2018/19,Luke Shaw,1995-12-07
Manchester United,2018/19,Antonio Valencia,1985-04-08
Manchester United,2018/19,Matteo Darmian,1989-02-12
Manchester United,2018/19,Paul Pogba,1993-03-15
Manchester United,2018/19,Juan Mata,1988-04-28
Manchester United,2018/19,Jesse Lingard,1992-12-15
Manchester United,2018/19,Michael Carrick,1981-07-28
Manchester United,2018/19,Ander Herrera,1989-08-14
Manchester United,2018/19,Marouane Fellaini,1987-11-22
Manchester United,2018/19,Nemanja Matic,1988-01-08
Manchester United,2018/19,Scott McTominay,1996-08-12
Manchester United,2018/19,Angel Gomes,2000-08-31
Manchester United,2018/19,Alexis Sánchez,1988-12-19
Manchester United,2018/19,Romelu Lukaku,1993-05-13
Manchester United,2018/19,Anthony Martial,1995-05-12
Manchester United,2018/19,Marcus Rashford,1997-10-31
Manchester United,2018/19,Ethan Hamilton,1998-10-18
Manchester United,2018/19,Diogo Dalot,1999-03-18
Manchester United,2018/19,Fred,1993-05-03
Manchester United,2018/19,Sam Johnstone,1993-03-25
Manchester United,2018/19,Timothy Fosu-Mensah,1998-02-01
Manchester United,2018/19,Andreas Pereira,1996-01-01
Manchester United,2018/19,Lee Grant,1983-01-27
Manchester United,2018/19,Joshua Bohui,1999-03-03
Manchester United,2018/19,Tahith Chong,1999-04-12
Manchester United,2018/19,James Garner,2001-03-13
Manchester United,2018/19,Mason Greenwood,2001-01-10
Manchester United,2018/19,Demetri Mitchell,1997-11-01
Manchester United,2018/19,Ro-Shaun Williams,1998-03-09
Manchester United,2018/19,Kieran O'Hara,1996-04-22
Manchester United,2018/19,Matej Kovář,2000-05-17
Manchester United,2018/19,Axel Tuanzebe,1997-11-14
Newcastle United,2018/19,Robert Elliot,1986-04-30
Newcastle United,2018/19,Martin Dúbravka,1989-01-15
Newcastle United,2018/19,Karl Darlow,1990-08-10
Newcastle United,2018/19,Ciaran Clark,1989-09-26
Newcastle United,2018/19,Paul Dummett,1991-09-26
Newcastle United,2018/19,Jamaal Lascelles,1993-11-11
Newcastle United,2018/19,Chancel Mbemba,1994-08-08
Newcastle United,2018/19,Javier Manquillo,1994-05-05
Newcastle United,2018/19,Florian Lejeune,1991-05-20
Newcastle United,2018/19,DeAndre Yedlin,1993-09-07
Newcastle United,2018/19,Massadio Haïdara,1992-02-12
Newcastle United,2018/19,Jesús Gámez,1985-10-04
Newcastle United,2018/19,Jacob Murphy,1995-02-24
Newcastle United,2018/19,Jonjo Shelvey,1992-02-27
Newcastle United,2018/19,Mohamed Diamé,1987-06-14
Newcastle United,2018/19,Matt Ritchie,1989-10-09
Newcastle United,2018/19,Isaac Hayden,1995-03-22
Newcastle United,2018/19,Mikel Merino,1996-06-22
Newcastle United,2018/19,Christian Atsu,1992-10-01
Newcastle United,2018/19,Dwight Gayle,1989-10-17
Newcastle United,2018/19,Islam Slimani,1988-06-18
Newcastle United,2018/19,Ayoze Pérez,1993-07-29
Newcastle United,2018/19,Joselu,1990-03-27
Newcastle United,2018/19,Freddie Woodman,1997-04-03
Newcastle United,2018/19,Achraf Lazaar,1992-01-22
Newcastle United,2018/19,Jamie Sterry,1995-11-21
Newcastle United,2018/19,Daniel Barlaser,1997-01-18
Newcastle United,2018/19,Ki Sung-Yeung,1989-01-24
Newcastle United,2018/19,Matz Sels,1992-02-26
Newcastle United,2018/19,Kenedy,1996-08-02
Newcastle United,2018/19,Fabian Schär,1991-12-20
Newcastle United,2018/19,Yoshinori Muto,1992-07-15
Newcastle United,2018/19,Salomón Rondón,1989-09-16
Newcastle United,2018/19,Federico Fernández,1989-02-21
Newcastle United,2018/19,Sean Longstaff,1997-10-30
Newcastle United,2018/19,Callum Roberts,1997-04-14
Newcastle United,2018/19,Nathan Harker,1998-05-11
Newcastle United,2018/19,Antonio Barreca,1995-03-18
Newcastle United,2018/19,Miguel Almirón,1994-10-02
Newcastle United,2018/19,Lewis Cass,2000-02-27
Newcastle United,2018/19,Kelland Watts,1999-03-11
Southampton,2018/19,Alex McCarthy,1989-03-12
Southampton,2018/19,Stuart Taylor,1980-11-28
Southampton,2018/19,Fraser Forster,1988-03-17
Southampton,2018/19,Cédric Soares,1991-08-31
Southampton,2018/19,Maya Yoshida,1988-08-24
Southampton,2018/19,Jack Stephens,1994-01-27
Southampton,2018/19,Wesley Hoedt,1994-06-03
Southampton,2018/19,Ryan Bertrand,1989-05-08
Southampton,2018/19,Jérémy Pied,1989-02-23
Southampton,2018/19,Jan Bednarek,1996-12-04
Southampton,2018/19,Sam McQueen,1995-06-02
Southampton,2018/19,Steven Davis,1985-01-01
Southampton,2018/19,Dusan Tadic,1988-11-20
Southampton,2018/19,Oriol Romeu,1991-09-24
Southampton,2018/19,James Ward-Prowse,1994-01-11
Southampton,2018/19,Mario Lemina,1993-01-09
Southampton,2018/19,Sofiane Boufal,1993-09-17
Southampton,2018/19,Nathan Redmond,1994-06-03
Southampton,2018/19,Pierre-Emile Højbjerg,1995-05-08
Southampton,2018/19,Josh Sims,1997-03-28
Southampton,2018/19,Jake Hesketh,1996-03-27
Southampton,2018/19,Shane Long,1987-01-22
Southampton,2018/19,Guido Carrillo,1991-05-25
Southampton,2018/19,Charlie Austin,1989-05-07
Southampton,2018/19,Manolo Gabbiadini,1991-11-26
Southampton,2018/19,Michael Obafemi,2000-06-07
Southampton,2018/19,Stuart Armstrong,1992-03-30
Southampton,2018/19,Matt Targett,1995-09-18
Southampton,2018/19,Mohamed Elyounoussi,1994-04-08
Southampton,2018/19,Sam Gallagher,1995-09-15
Southampton,2018/19,Yan Valery,1999-02-22
Southampton,2018/19,Alfie Jones,1997-07-10
Southampton,2018/19,Jake Flannigan,1996-02-02
Southampton,2018/19,Angus Gunn,1996-01-22
Southampton,2018/19,Jannik Vestergaard,1992-03-08
Southampton,2018/19,Harry Lewis,1997-12-20
Southampton,2018/19,Harrison Reed,1995-01-27
Southampton,2018/19,Danny Ings,1992-07-23
Southampton,2018/19,Tyreke Johnson,1998-03-11
Southampton,2018/19,Kayne Ramsay,2000-10-10
Southampton,2018/19,Callum Slattery,1999-08-02
Southampton,2018/19,Marcus Barnes,1996-01-12
Tottenham Hotspur,2018/19,Hugo Lloris,1986-12-26
Tottenham Hotspur,2018/19,Michel Vorm,1983-10-20
Tottenham Hotspur,2018/19,Paulo Gazzaniga,1992-02-01
Tottenham Hotspur,2018/19,Alfie Whiteman,1998-02-10
Tottenham Hotspur,2018/19,Kieran Trippier,1990-09-19
Tottenham Hotspur,2018/19,Danny Rose,1990-02-07
Tottenham Hotspur,2018/19,Toby Alderweireld,1989-02-03
Tottenham Hotspur,2018/19,Jan Vertonghen,1987-04-24
Tottenham Hotspur,2018/19,Davinson Sánchez,1996-12-06
Tottenham Hotspur,2018/19,Juan Foyth,1998-12-01
Tottenham Hotspur,2018/19,Serge Aurier,1992-12-24
Tottenham Hotspur,2018/19,Ben Davies,1995-11-08
Tottenham Hotspur,2018/19,Kyle Walker-Peters,1997-04-13
Tottenham Hotspur,2018/19,Erik Lamela,1992-04-03
Tottenham Hotspur,2018/19,Victor Wanyama,1991-06-25
Tottenham Hotspur,2018/19,Eric Dier,1994-01-15
Tottenham Hotspur,2018/19,Moussa Sissoko,1989-08-16
Tottenham Hotspur,2018/19,Mousa Dembélé,1987-07-16
Tottenham Hotspur,2018/19,Dele Alli,1996-11-04
Tottenham Hotspur,2018/19,Christian Eriksen,1992-02-14
Tottenham Hotspur,2018/19,Lucas Moura,1992-08-13
Tottenham Hotspur,2018/19,Harry Winks,1996-02-02
Tottenham Hotspur,2018/19,Anthony Georgiou,1997-02-24
Tottenham Hotspur,2018/19,Tashan Oakley-Boothe,2000-02-14
Tottenham Hotspur,2018/19,Son Heung-Min,1992-08-07
Tottenham Hotspur,2018/19,Harry Kane,1993-07-28
Tottenham Hotspur,2018/19,Fernando Llorente,1985-02-26
